OrderID,CustomerID,OrderDate,FulfillmentDate,OrderAmount,Status
329,78,2024-08-31 03:46:37.828070,2024-09-01 03:46:37.856852,694.44,Pending
330,28,2024-01-10 03:46:37.828070,2024-09-11 03:46:37.856852,67.51,Pending
331,86,2024-08-10 03:46:37.828070,2024-09-13 03:46:37.856852,13.59,Fulfilled
332,22,2024-08-10 03:46:37.828070,2024-09-19 03:46:37.856852,151.42,Pending
333,39,2023-10-09 03:46:37.828070,2024-09-14 03:46:37.856852,347.52,Cancelled
334,76,2024-01-14 03:46:37.828070,2024-09-09 03:46:37.856852,217.16,Fulfilled
335,18,2024-02-24 03:46:37.828070,2024-09-14 03:46:37.856852,241.99,Cancelled
336,92,2023-11-19 03:46:37.828070,2024-08-29 03:46:37.856852,450.5,Fulfilled
337,27,2024-07-13 03:46:37.828070,,974.85,Cancelled
338,8,2024-04-24 03:46:37.828070,,526.66,Pending
339,6,2024-06-14 03:46:37.828070,2024-09-21 03:46:37.856852,914.51,Fulfilled
340,4,2024-03-10 03:46:37.828070,2024-09-06 03:46:37.856852,791.29,Pending
341,12,2023-10-14 03:46:37.828070,,883.22,Fulfilled
342,15,2024-03-02 03:46:37.828070,2024-08-23 03:46:37.856852,843.03,Fulfilled
343,63,2023-10-24 03:46:37.828070,2024-09-20 03:46:37.856852,938.77,Cancelled
344,57,2024-06-22 03:46:37.828070,2024-08-26 03:46:37.856852,958.45,Cancelled
345,25,2024-04-22 03:46:37.828070,2024-09-13 03:46:37.856852,376.62,Fulfilled
346,88,2024-07-19 03:46:37.828070,2024-09-17 03:46:37.856852,759.31,Cancelled
347,19,2024-07-28 03:46:37.828070,2024-08-30 03:46:37.856852,60.64,Cancelled
348,25,2024-02-14 03:46:37.828070,2024-08-29 03:46:37.856852,625.89,Fulfilled
349,74,2023-09-26 03:46:37.828070,2024-09-05 03:46:37.856852,43.57,Cancelled
350,33,2024-01-11 03:46:37.828070,,966.55,Cancelled
351,47,2024-07-11 03:46:37.828070,2024-08-23 03:46:37.856852,740.51,Cancelled
352,4,2023-09-23 03:46:37.828070,2024-09-18 03:46:37.856852,963.4,Cancelled
353,88,2023-12-18 03:46:37.828070,,730.39,Cancelled
354,33,2024-07-11 03:46:37.828070,2024-09-07 03:46:37.856852,111.33,Cancelled
355,49,2024-04-29 03:46:37.828070,2024-09-18 03:46:37.856852,984.56,Fulfilled
356,86,2024-07-24 03:46:37.828070,,103.71,Fulfilled
357,55,2024-01-11 03:46:37.828070,2024-09-08 03:46:37.856852,873.95,Cancelled
358,37,2024-02-19 03:46:37.828070,2024-09-18 03:46:37.856852,181.85,Cancelled
359,30,2024-02-04 03:46:37.828070,2024-09-03 03:46:37.856852,388.85,Pending
360,13,2024-09-13 03:46:37.828070,,766.45,Cancelled
361,16,2024-06-22 03:46:37.828070,2024-08-23 03:46:37.856852,507.63,Pending
362,54,2023-10-05 03:46:37.828070,2024-09-16 03:46:37.856852,348.23,Cancelled
363,89,2023-12-30 03:46:37.828070,2024-09-09 03:46:37.856852,861.1,Pending
364,100,2023-10-11 03:46:37.828070,2024-08-25 03:46:37.856852,858.67,Fulfilled
365,38,2024-04-20 03:46:37.828070,2024-08-24 03:46:37.856852,858.94,Fulfilled
366,49,2023-11-20 03:46:37.828070,,61.83,Pending
367,32,2023-12-21 03:46:37.828070,2024-09-18 03:46:37.856852,614.85,Pending
368,3,2024-03-13 03:46:37.828070,2024-09-07 03:46:37.856852,637.02,Cancelled
369,55,2024-06-12 03:46:37.828070,2024-09-03 03:46:37.856852,122.85,Pending
370,4,2024-05-24 03:46:37.828070,,494.16,Cancelled
371,1,2024-03-25 03:46:37.828070,,778.97,Cancelled
372,12,2023-10-07 03:46:37.828070,2024-09-09 03:46:37.856852,410.44,Fulfilled
373,35,2024-03-03 03:46:37.828070,2024-09-02 03:46:37.856852,647.62,Cancelled
374,65,2024-03-28 03:46:37.828070,,482.07,Fulfilled
375,25,2023-09-28 03:46:37.828070,2024-09-21 03:46:37.856852,672.03,Pending
376,59,2024-01-20 03:46:37.828070,2024-08-30 03:46:37.856852,556.26,Fulfilled
377,80,2024-02-20 03:46:37.828070,2024-09-17 03:46:37.856852,800.44,Cancelled
378,67,2024-03-20 03:46:37.828070,2024-09-11 03:46:37.856852,883.5,Cancelled
379,33,2023-10-09 03:46:37.828070,2024-08-23 03:46:37.856852,222.35,Fulfilled
380,36,2024-08-04 03:46:37.828070,,817.08,Pending
381,97,2024-03-03 03:46:37.828070,,138.97,Fulfilled
382,27,2024-07-08 03:46:37.828070,2024-09-14 03:46:37.856852,199.15,Pending
383,7,2023-10-04 03:46:37.828070,2024-09-02 03:46:37.856852,435.66,Fulfilled
384,21,2024-01-15 03:46:37.828070,2024-08-31 03:46:37.856852,596.97,Cancelled
385,80,2024-07-08 03:46:37.828070,,301.75,Pending
386,71,2024-09-10 03:46:37.828070,2024-08-31 03:46:37.856852,152.42,Pending
387,84,2024-02-22 03:46:37.828070,2024-09-13 03:46:37.856852,11.8,Pending
388,86,2024-02-28 03:46:37.828070,2024-09-21 03:46:37.856852,398.35,Fulfilled
389,49,2024-02-07 03:46:37.828070,2024-09-19 03:46:37.856852,322.53,Cancelled
390,80,2024-07-25 03:46:37.828070,2024-09-13 03:46:37.856852,465.39,Pending
391,17,2024-05-09 03:46:37.828070,2024-08-27 03:46:37.856852,309.47,Cancelled
392,65,2024-02-21 03:46:37.828070,2024-08-25 03:46:37.856852,725.61,Cancelled
393,37,2024-07-07 03:46:37.828070,,841.64,Pending
394,52,2023-10-04 03:46:37.828070,2024-09-05 03:46:37.856852,714.59,Pending
395,77,2024-06-28 03:46:37.828070,2024-09-14 03:46:37.856852,291.47,Cancelled
396,4,2024-06-17 03:46:37.828070,2024-09-14 03:46:37.856852,678.13,Pending
397,49,2024-08-19 03:46:37.828070,2024-09-04 03:46:37.856852,164.39,Fulfilled
398,80,2024-07-03 03:46:37.828070,2024-09-14 03:46:37.856852,575.41,Pending
399,16,2024-09-18 03:46:37.828070,,408.75,Fulfilled
400,39,2023-11-03 03:46:37.828070,,223.43,Fulfilled
401,67,2024-06-21 03:46:37.828070,2024-09-08 03:46:37.856852,281.5,Pending
402,88,2024-03-21 03:46:37.828070,2024-09-20 03:46:37.856852,775.34,Pending
403,29,2024-04-20 03:46:37.828070,,606.88,Cancelled
404,44,2024-03-11 03:46:37.828070,2024-09-10 03:46:37.856852,936.65,Pending
405,51,2023-12-01 03:46:37.828070,2024-09-14 03:46:37.856852,520.3,Pending
406,39,2023-11-19 03:46:37.828070,,521.13,Cancelled
407,20,2024-06-12 03:46:37.828070,2024-09-12 03:46:37.856852,208.5,Pending
408,41,2024-04-12 03:46:37.828070,2024-09-20 03:46:37.856852,474.74,Cancelled
409,72,2024-04-15 03:46:37.828070,2024-09-19 03:46:37.856852,256.13,Cancelled
410,94,2024-07-24 03:46:37.828070,2024-09-13 03:46:37.856852,724.7,Fulfilled
411,6,2024-07-25 03:46:37.828070,2024-09-11 03:46:37.856852,337.36,Cancelled
412,27,2024-03-05 03:46:37.828070,,707.16,Pending
413,72,2024-02-17 03:46:37.828070,2024-09-03 03:46:37.856852,234.92,Fulfilled
414,85,2024-04-04 03:46:37.828070,,560.21,Fulfilled
415,14,2024-04-08 03:46:37.828070,2024-09-12 03:46:37.856852,225.65,Pending
416,81,2024-08-07 03:46:37.828070,2024-09-18 03:46:37.856852,624.41,Fulfilled
417,84,2024-04-07 03:46:37.828070,2024-09-11 03:46:37.856852,353.59,Pending
418,68,2024-01-14 03:46:37.828070,2024-09-08 03:46:37.856852,112.71,Fulfilled
419,72,2024-06-28 03:46:37.828070,2024-09-18 03:46:37.856852,362.82,Pending
420,40,2023-10-18 03:46:37.828070,2024-09-17 03:46:37.856852,319.02,Cancelled
421,43,2023-09-28 03:46:37.828070,2024-09-10 03:46:37.856852,660.65,Cancelled
422,78,2023-11-02 03:46:37.828070,2024-09-05 03:46:37.856852,743.31,Fulfilled
423,76,2024-08-01 03:46:37.828070,2024-09-02 03:46:37.856852,839.36,Cancelled
424,28,2024-03-28 03:46:37.828070,,294.82,Fulfilled
425,58,2024-04-26 03:46:37.828070,2024-09-07 03:46:37.856852,710.84,Fulfilled
426,67,2024-03-30 03:46:37.828070,2024-09-11 03:46:37.856852,239.36,Cancelled
427,56,2024-02-04 03:46:37.828070,,327.36,Cancelled
428,27,2024-01-21 03:46:37.828070,,34.68,Fulfilled
429,91,2024-03-23 03:46:37.828070,2024-08-27 03:46:37.856852,302.48,Cancelled
430,24,2024-05-28 03:46:37.828070,2024-09-10 03:46:37.856852,906.35,Fulfilled
431,58,2023-11-21 03:46:37.828070,,40.62,Cancelled
432,54,2024-02-17 03:46:37.828070,2024-09-01 03:46:37.856852,123.76,Pending
433,4,2024-08-09 03:46:37.828070,2024-08-23 03:46:37.856852,181.94,Pending
434,84,2024-06-13 03:46:37.828070,2024-09-20 03:46:37.857850,117.68,Cancelled
435,19,2024-02-27 03:46:37.828070,2024-08-23 03:46:37.857850,675.61,Pending
436,17,2024-07-21 03:46:37.828070,2024-09-07 03:46:37.857850,45.53,Pending
437,30,2024-04-29 03:46:37.828070,2024-09-16 03:46:37.857850,210.2,Cancelled
438,95,2024-03-15 03:46:37.828070,,128.61,Cancelled
439,52,2023-10-08 03:46:37.828070,2024-08-27 03:46:37.857850,266.58,Pending
440,20,2024-09-06 03:46:37.828070,2024-08-29 03:46:37.857850,552.04,Pending
441,35,2024-07-24 03:46:37.828070,2024-08-29 03:46:37.857850,305.15,Cancelled
442,25,2024-07-06 03:46:37.828070,2024-08-29 03:46:37.857850,252.16,Fulfilled
443,47,2024-03-07 03:46:37.828070,2024-09-16 03:46:37.857850,85.69,Fulfilled
444,10,2024-07-25 03:46:37.828070,,699.19,Cancelled
445,55,2023-12-25 03:46:37.828070,2024-08-30 03:46:37.857850,139.65,Cancelled
446,62,2023-12-23 03:46:37.828070,2024-08-23 03:46:37.857850,276.0,Pending
447,99,2024-03-14 03:46:37.828070,2024-08-27 03:46:37.857850,273.87,Pending
448,70,2024-03-09 03:46:37.828070,2024-09-07 03:46:37.857850,250.21,Pending
449,58,2024-07-25 03:46:37.828070,2024-09-05 03:46:37.857850,642.26,Cancelled
450,81,2023-12-26 03:46:37.828070,2024-08-24 03:46:37.857850,638.81,Cancelled
451,60,2024-08-10 03:46:37.828070,2024-09-06 03:46:37.857850,443.42,Pending
452,49,2024-07-16 03:46:37.828070,,478.14,Pending
453,59,2024-05-03 03:46:37.828070,2024-09-12 03:46:37.857850,868.4,Fulfilled
454,25,2024-03-30 03:46:37.828070,2024-09-02 03:46:37.857850,770.3,Cancelled
455,81,2024-07-18 03:46:37.828070,2024-09-02 03:46:37.857850,978.44,Fulfilled
456,4,2024-09-04 03:46:37.828070,2024-09-19 03:46:37.857850,140.41,Pending
457,81,2024-07-07 03:46:37.828070,2024-08-28 03:46:37.857850,586.22,Pending
458,12,2024-07-10 03:46:37.828070,2024-09-18 03:46:37.857850,714.91,Pending
459,28,2023-12-18 03:46:37.828070,2024-09-04 03:46:37.857850,920.31,Pending
460,40,2024-08-08 03:46:37.828070,2024-09-19 03:46:37.857850,862.18,Fulfilled
461,80,2024-03-14 03:46:37.828070,,730.64,Cancelled
462,1,2024-01-12 03:46:37.828070,2024-09-02 03:46:37.857850,809.8,Fulfilled
463,12,2024-03-06 03:46:37.828070,2024-09-08 03:46:37.857850,916.57,Pending
464,68,2024-04-25 03:46:37.828070,2024-09-15 03:46:37.857850,817.96,Fulfilled
465,20,2024-02-11 03:46:37.828070,,727.09,Pending
466,50,2024-08-01 03:46:37.828070,,627.53,Cancelled
467,4,2023-11-26 03:46:37.828070,,57.06,Pending
468,18,2024-04-15 03:46:37.828070,,799.09,Cancelled
469,35,2024-08-03 03:46:37.828070,2024-09-18 03:46:37.857850,577.57,Fulfilled
470,13,2024-09-16 03:46:37.828070,2024-09-06 03:46:37.857850,690.31,Pending
471,12,2024-03-16 03:46:37.828070,,664.25,Pending
472,23,2024-06-29 03:46:37.828070,2024-09-09 03:46:37.857850,803.58,Pending
473,18,2024-05-29 03:46:37.828070,2024-09-12 03:46:37.857850,465.07,Pending
474,47,2023-12-27 03:46:37.828070,2024-08-29 03:46:37.857850,618.83,Fulfilled
475,15,2024-08-05 03:46:37.828070,2024-09-03 03:46:37.857850,39.11,Fulfilled
476,97,2024-04-23 03:46:37.828070,2024-09-20 03:46:37.857850,615.96,Pending
477,22,2023-11-02 03:46:37.828070,2024-09-15 03:46:37.857850,227.07,Fulfilled
478,36,2024-01-26 03:46:37.828070,2024-08-26 03:46:37.857850,479.46,Fulfilled
479,34,2024-02-04 03:46:37.828070,2024-09-01 03:46:37.857850,190.29,Cancelled
480,62,2024-08-13 03:46:37.828070,,611.34,Pending
481,60,2024-05-21 03:46:37.828070,2024-08-29 03:46:37.857850,984.19,Fulfilled
482,58,2024-07-11 03:46:37.828070,2024-09-02 03:46:37.857850,734.53,Pending
483,75,2024-04-21 03:46:37.828070,2024-08-30 03:46:37.857850,341.7,Pending
484,92,2023-12-22 03:46:37.828070,,709.37,Cancelled
485,97,2024-02-27 03:46:37.828070,,335.8,Pending
486,9,2024-04-03 03:46:37.828070,,203.11,Pending
487,80,2023-10-27 03:46:37.828070,2024-09-04 03:46:37.857850,736.56,Cancelled
488,53,2024-05-18 03:46:37.828070,2024-08-23 03:46:37.857850,127.65,Cancelled
489,26,2023-10-15 03:46:37.828070,2024-09-04 03:46:37.857850,207.51,Fulfilled
490,39,2023-11-07 03:46:37.828070,2024-09-04 03:46:37.857850,287.66,Fulfilled
491,60,2024-07-06 03:46:37.828070,2024-09-03 03:46:37.857850,184.59,Pending
492,88,2023-09-24 03:46:37.828070,2024-08-30 03:46:37.857850,283.5,Fulfilled
493,19,2024-07-09 03:46:37.828070,2024-08-24 03:46:37.857850,223.84,Cancelled
494,7,2024-03-18 03:46:37.828070,2024-09-06 03:46:37.857850,181.5,Cancelled
495,60,2023-10-24 03:46:37.828070,2024-08-29 03:46:37.857850,257.05,Fulfilled
496,73,2024-06-10 03:46:37.828070,,979.98,Pending
497,55,2024-01-03 03:46:37.828070,2024-09-03 03:46:37.857850,766.26,Pending
498,86,2024-01-31 03:46:37.828070,,599.66,Pending
499,50,2024-01-31 03:46:37.828070,2024-09-09 03:46:37.857850,271.52,Pending
500,13,2024-05-14 03:46:37.828070,2024-09-05 03:46:37.857850,584.92,Fulfilled
501,39,2024-06-05 03:46:37.828070,2024-09-05 03:46:37.857850,655.37,Pending
502,29,2024-06-04 03:46:37.828070,2024-09-08 03:46:37.857850,57.44,Pending
503,92,2024-03-06 03:46:37.828070,,88.92,Pending
504,97,2024-04-21 03:46:37.828070,2024-08-31 03:46:37.857850,254.47,Fulfilled
505,73,2024-05-18 03:46:37.828070,,200.33,Pending
506,55,2024-02-02 03:46:37.828070,2024-08-29 03:46:37.857850,158.93,Cancelled
507,13,2023-11-10 03:46:37.828070,2024-08-29 03:46:37.857850,839.89,Pending
508,20,2023-11-22 03:46:37.828070,2024-09-12 03:46:37.857850,664.72,Fulfilled
509,68,2024-01-30 03:46:37.828070,2024-09-02 03:46:37.857850,273.67,Cancelled
510,75,2024-06-21 03:46:37.828070,2024-08-31 03:46:37.857850,559.99,Pending
511,38,2023-11-03 03:46:37.828070,2024-09-12 03:46:37.857850,48.95,Fulfilled
512,36,2024-07-31 03:46:37.828070,2024-09-03 03:46:37.857850,795.72,Fulfilled
513,3,2023-10-21 03:46:37.828070,2024-09-21 03:46:37.857850,742.81,Cancelled
514,25,2023-11-15 03:46:37.828070,,967.48,Pending
515,34,2024-01-06 03:46:37.828070,2024-09-16 03:46:37.857850,158.4,Cancelled
516,75,2023-09-25 03:46:37.828070,,435.89,Fulfilled
517,97,2024-02-26 03:46:37.828070,2024-08-30 03:46:37.857850,622.77,Pending
518,74,2024-08-10 03:46:37.828070,2024-08-28 03:46:37.857850,744.23,Fulfilled
519,55,2024-03-02 03:46:37.828070,2024-09-02 03:46:37.857850,719.21,Cancelled
520,28,2023-11-06 03:46:37.828070,2024-09-17 03:46:37.857850,791.9,Cancelled
521,37,2024-04-17 03:46:37.828070,2024-09-17 03:46:37.857850,446.62,Fulfilled
522,51,2024-08-13 03:46:37.828070,2024-09-04 03:46:37.857850,760.8,Fulfilled
523,68,2024-01-19 03:46:37.828070,2024-09-02 03:46:37.857850,222.2,Cancelled
524,50,2024-04-22 03:46:37.828070,2024-09-01 03:46:37.857850,826.66,Pending
525,56,2023-12-13 03:46:37.828070,,669.58,Fulfilled
526,63,2024-06-20 03:46:37.828070,2024-09-05 03:46:37.857850,366.6,Pending
527,66,2023-10-06 03:46:37.828070,2024-09-06 03:46:37.857850,957.14,Fulfilled
528,2,2024-06-15 03:46:37.828070,2024-09-12 03:46:37.857850,290.83,Cancelled
529,86,2024-01-23 03:46:37.828070,2024-09-18 03:46:37.857850,247.01,Cancelled
530,6,2023-11-11 03:46:37.828070,2024-09-13 03:46:37.857850,206.04,Pending
531,81,2024-08-12 03:46:37.828070,2024-09-21 03:46:37.857850,415.74,Cancelled
532,63,2024-04-12 03:46:37.828070,2024-09-08 03:46:37.857850,627.75,Pending
533,49,2023-11-17 03:46:37.828070,2024-09-19 03:46:37.857850,489.79,Fulfilled
534,76,2024-01-05 03:46:37.828070,2024-09-08 03:46:37.857850,38.92,Pending
535,45,2024-04-08 03:46:37.828070,2024-08-30 03:46:37.857850,26.02,Fulfilled
536,78,2024-02-26 03:46:37.828070,2024-09-13 03:46:37.857850,329.64,Cancelled
537,100,2023-11-26 03:46:37.828070,2024-09-12 03:46:37.857850,119.09,Fulfilled
538,84,2023-10-03 03:46:37.828070,2024-09-02 03:46:37.857850,142.02,Pending
539,21,2024-06-21 03:46:37.828070,2024-09-09 03:46:37.857850,803.81,Pending
540,77,2024-09-17 03:46:37.828070,2024-08-26 03:46:37.857850,108.01,Pending
541,65,2024-01-21 03:46:37.828070,,587.34,Cancelled
542,79,2024-06-01 03:46:37.828070,2024-09-14 03:46:37.857850,983.81,Cancelled
543,19,2024-05-29 03:46:37.828070,2024-09-04 03:46:37.857850,544.85,Fulfilled
544,83,2023-10-01 03:46:37.828070,2024-09-04 03:46:37.857850,320.98,Cancelled
545,89,2024-08-03 03:46:37.828070,2024-09-08 03:46:37.857850,693.49,Fulfilled
546,57,2023-12-12 03:46:37.828070,2024-09-15 03:46:37.857850,42.02,Pending
547,2,2024-03-25 03:46:37.828070,2024-09-21 03:46:37.857850,979.1,Cancelled
548,51,2024-01-29 03:46:37.828070,2024-09-06 03:46:37.857850,673.52,Cancelled
549,92,2024-05-31 03:46:37.828070,2024-08-23 03:46:37.857850,913.01,Pending
550,53,2024-02-07 03:46:37.828070,2024-09-07 03:46:37.857850,734.63,Fulfilled
551,84,2023-11-29 03:46:37.828070,2024-09-01 03:46:37.857850,594.6,Pending
552,89,2024-07-21 03:46:37.828070,2024-08-25 03:46:37.857850,34.03,Cancelled
553,75,2023-09-27 03:46:37.828070,,441.76,Fulfilled
554,48,2023-12-15 03:46:37.828070,2024-09-14 03:46:37.857850,555.6,Cancelled
555,29,2024-03-19 03:46:37.828070,2024-09-02 03:46:37.857850,298.2,Fulfilled
556,71,2024-06-30 03:46:37.828070,2024-09-05 03:46:37.857850,319.59,Fulfilled
557,5,2024-03-17 03:46:37.828070,2024-08-30 03:46:37.857850,923.88,Cancelled
558,60,2023-11-16 03:46:37.828070,2024-09-07 03:46:37.857850,740.59,Fulfilled
559,25,2024-03-04 03:46:37.828070,2024-09-04 03:46:37.857850,967.59,Fulfilled
560,2,2024-08-12 03:46:37.828070,2024-09-15 03:46:37.857850,318.27,Pending
561,9,2023-11-28 03:46:37.828070,2024-09-15 03:46:37.857850,985.97,Fulfilled
562,97,2024-03-19 03:46:37.828070,2024-08-30 03:46:37.857850,484.26,Pending
563,9,2024-06-25 03:46:37.828070,2024-09-14 03:46:37.857850,482.91,Cancelled
564,86,2024-06-04 03:46:37.828070,2024-09-01 03:46:37.857850,170.59,Pending
565,35,2024-05-12 03:46:37.828070,2024-09-12 03:46:37.857850,135.69,Fulfilled
566,100,2023-12-11 03:46:37.828070,2024-08-24 03:46:37.857850,857.12,Pending
567,62,2023-11-03 03:46:37.828070,2024-08-29 03:46:37.857850,801.94,Cancelled
568,24,2023-12-29 03:46:37.828070,2024-09-03 03:46:37.857850,269.76,Cancelled
569,52,2024-02-04 03:46:37.828070,2024-09-12 03:46:37.857850,933.97,Cancelled
570,39,2024-01-16 03:46:37.828070,2024-09-02 03:46:37.857850,147.41,Fulfilled
571,34,2024-07-12 03:46:37.828070,2024-09-18 03:46:37.857850,320.56,Fulfilled
572,55,2024-02-01 03:46:37.828070,2024-09-09 03:46:37.857850,907.23,Fulfilled
573,27,2024-08-15 03:46:37.828070,2024-08-25 03:46:37.857850,90.3,Pending
574,74,2024-06-03 03:46:37.828070,2024-09-20 03:46:37.857850,194.24,Fulfilled
575,17,2024-06-06 03:46:37.828070,2024-09-07 03:46:37.857850,984.02,Fulfilled
576,7,2023-11-09 03:46:37.828070,2024-08-27 03:46:37.857850,135.74,Cancelled
577,25,2024-08-03 03:46:37.828070,2024-09-07 03:46:37.857850,769.79,Pending
578,3,2024-09-21 03:46:37.828070,,828.17,Pending
579,66,2024-08-12 03:46:37.828070,2024-09-21 03:46:37.857850,998.57,Pending
580,58,2023-10-14 03:46:37.828070,,638.13,Fulfilled
581,54,2023-10-30 03:46:37.828070,2024-09-10 03:46:37.857850,177.77,Fulfilled
582,7,2024-03-07 03:46:37.828070,2024-09-10 03:46:37.857850,409.28,Cancelled
583,83,2024-03-11 03:46:37.828070,2024-09-17 03:46:37.857850,381.2,Pending
584,39,2023-10-03 03:46:37.828070,,98.1,Cancelled
585,58,2024-01-27 03:46:37.828070,2024-08-29 03:46:37.857850,961.37,Pending
586,94,2024-06-05 03:46:37.828070,,915.62,Fulfilled
587,92,2024-06-19 03:46:37.828070,2024-09-08 03:46:37.857850,273.15,Cancelled
588,32,2023-10-28 03:46:37.828070,2024-08-31 03:46:37.857850,46.75,Fulfilled
589,30,2024-05-14 03:46:37.828070,2024-08-31 03:46:37.857850,67.49,Fulfilled
590,91,2024-09-16 03:46:37.828070,2024-09-02 03:46:37.857850,628.09,Cancelled
591,16,2024-05-20 03:46:37.828070,2024-08-29 03:46:37.857850,177.48,Pending
592,20,2024-05-12 03:46:37.828070,,740.56,Pending
593,21,2024-05-07 03:46:37.828070,2024-09-02 03:46:37.857850,517.54,Pending
594,35,2024-08-17 03:46:37.828070,2024-09-13 03:46:37.857850,838.36,Fulfilled
595,94,2024-09-15 03:46:37.828070,2024-08-23 03:46:37.857850,515.38,Cancelled
596,13,2024-04-05 03:46:37.828070,2024-08-25 03:46:37.857850,612.05,Fulfilled
597,57,2024-02-20 03:46:37.828070,,434.28,Fulfilled
598,64,2024-01-25 03:46:37.828070,2024-08-29 03:46:37.857850,829.65,Cancelled
599,63,2024-06-15 03:46:37.828070,2024-09-10 03:46:37.857850,134.68,Pending
600,15,2024-01-20 03:46:37.828070,2024-09-05 03:46:37.857850,389.97,Fulfilled
601,95,2023-12-21 03:46:37.828070,2024-09-14 03:46:37.857850,604.87,Fulfilled
602,11,2024-02-09 03:46:37.828070,2024-09-11 03:46:37.857850,558.5,Pending
603,96,2024-09-07 03:46:37.828070,2024-09-09 03:46:37.857850,616.06,Pending
604,2,2023-11-27 03:46:37.828070,2024-08-27 03:46:37.857850,651.59,Cancelled
605,89,2024-01-02 03:46:37.828070,2024-09-06 03:46:37.857850,429.63,Cancelled
606,70,2024-01-18 03:46:37.828070,2024-09-20 03:46:37.857850,978.44,Pending
607,90,2024-06-19 03:46:37.828070,,298.98,Fulfilled
608,7,2024-08-02 03:46:37.828070,2024-08-24 03:46:37.857850,451.38,Fulfilled
609,29,2023-10-04 03:46:37.828070,2024-09-14 03:46:37.857850,36.94,Cancelled
610,49,2024-04-02 03:46:37.828070,2024-09-13 03:46:37.857850,617.13,Fulfilled
611,78,2023-12-05 03:46:37.828070,,645.96,Pending
612,99,2024-09-14 03:46:37.828070,,285.96,Fulfilled
613,44,2024-08-21 03:46:37.828070,2024-08-30 03:46:37.857850,297.85,Fulfilled
614,18,2023-12-12 03:46:37.828070,2024-09-13 03:46:37.857850,425.52,Fulfilled
615,88,2024-01-03 03:46:37.828070,2024-08-23 03:46:37.857850,187.54,Cancelled
616,23,2024-05-18 03:46:37.828070,2024-09-09 03:46:37.857850,893.92,Pending
617,70,2024-01-01 03:46:37.828070,,689.8,Cancelled
618,86,2024-01-10 03:46:37.828070,2024-09-17 03:46:37.857850,387.02,Pending
619,90,2024-06-02 03:46:37.828070,2024-09-19 03:46:37.857850,750.28,Cancelled
620,39,2023-09-24 03:46:37.828070,,457.4,Pending
621,99,2023-11-06 03:46:37.828070,2024-09-01 03:46:37.857850,960.9,Pending
622,61,2024-09-20 03:46:37.828070,2024-09-01 03:46:37.857850,106.21,Cancelled
623,52,2023-11-30 03:46:37.828070,2024-09-21 03:46:37.857850,156.22,Pending
624,14,2024-02-04 03:46:37.828070,2024-08-23 03:46:37.857850,343.01,Cancelled
625,20,2024-04-26 03:46:37.828070,2024-09-08 03:46:37.857850,544.16,Pending
626,18,2024-01-14 03:46:37.828070,,997.3,Fulfilled
627,29,2024-07-14 03:46:37.828070,,938.8,Cancelled
628,24,2024-04-24 03:46:37.828070,2024-08-25 03:46:37.857850,337.16,Fulfilled
629,69,2023-10-30 03:46:37.828070,2024-08-26 03:46:37.857850,256.65,Cancelled
